step,time,step time (ms)
21570,2016-02-11T01:08:14.629321,20.7889080048
21580,2016-02-11T01:08:14.824759,16.5059566498
21590,2016-02-11T01:08:15.010277,17.450094223
21600,2016-02-11T01:08:15.203025,19.8349952698
21610,2016-02-11T01:08:15.397214,19.9899673462
21620,2016-02-11T01:08:15.582519,17.364025116
21630,2016-02-11T01:08:15.776479,18.4891223907
21640,2016-02-11T01:08:15.971906,20.7891464233
21650,2016-02-11T01:08:16.160453,20.8051204681
21660,2016-02-11T01:08:16.348672,17.7278518677
21670,2016-02-11T01:08:16.536898,16.7551040649
21680,2016-02-11T01:08:16.721557,18.7170505524
21690,2016-02-11T01:08:16.922579,32.0389270782
21700,2016-02-11T01:08:17.114492,17.541885376
21710,2016-02-11T01:08:17.299802,18.798828125
21720,2016-02-11T01:08:17.475330,16.8559551239
21730,2016-02-11T01:08:17.663424,16.5991783142
21740,2016-02-11T01:08:17.845029,16.2229537964
21750,2016-02-11T01:08:18.036871,19.2050933838
21760,2016-02-11T01:08:18.222105,20.231962204
21770,2016-02-11T01:08:18.416274,18.4330940247
21780,2016-02-11T01:08:18.605586,21.0587978363
21790,2016-02-11T01:08:18.791995,19.6559429169
21800,2016-02-11T01:08:19.066692,40.4560565948
21810,2016-02-11T01:08:19.365023,30.0250053406
21820,2016-02-11T01:08:19.615827,23.9291191101
21830,2016-02-11T01:08:19.837871,22.3000049591
21840,2016-02-11T01:08:20.030549,18.737077713
21850,2016-02-11T01:08:20.214751,19.8118686676
21860,2016-02-11T01:08:20.407663,16.8740749359
21870,2016-02-11T01:08:20.594809,16.1838531494
21880,2016-02-11T01:08:20.790576,17.3058509827
21890,2016-02-11T01:08:20.984721,19.5081233978
21900,2016-02-11T01:08:21.169765,16.8900489807
21910,2016-02-11T01:08:21.352671,20.1811790466
21920,2016-02-11T01:08:21.540179,17.215013504
21930,2016-02-11T01:08:21.732945,17.2309875488
21940,2016-02-11T01:08:21.953808,25.3281593323
21950,2016-02-11T01:08:22.139415,19.2699432373
21960,2016-02-11T01:08:22.323007,16.4778232574
21970,2016-02-11T01:08:22.512353,19.0250873566
21980,2016-02-11T01:08:22.689067,16.5479183197
21990,2016-02-11T01:08:22.872471,16.6370868683
22000,2016-02-11T01:08:29.764922,19.1810131073
22010,2016-02-11T01:08:29.956651,16.3769721985
22020,2016-02-11T01:08:30.142353,20.1098918915
22030,2016-02-11T01:08:30.333841,18.6080932617
22040,2016-02-11T01:08:30.527328,19.210100174
22050,2016-02-11T01:08:30.716032,16.5889263153
22060,2016-02-11T01:08:30.907845,19.012928009
22070,2016-02-11T01:08:31.104547,19.544839859
22080,2016-02-11T01:08:31.286998,15.9780979156
22090,2016-02-11T01:08:31.480389,21.6250419617
22100,2016-02-11T01:08:31.676492,19.7160243988
22110,2016-02-11T01:08:31.860030,17.0722007751
22120,2016-02-11T01:08:32.079480,20.9059715271
22130,2016-02-11T01:08:32.255460,16.4301395416
22140,2016-02-11T01:08:32.448216,19.2098617554
22150,2016-02-11T01:08:32.642908,17.6379680634
22160,2016-02-11T01:08:32.833064,16.6418552399
22170,2016-02-11T01:08:33.023835,18.5480117798
22180,2016-02-11T01:08:33.208316,19.3729400635
22190,2016-02-11T01:08:33.398886,18.9900398254
22200,2016-02-11T01:08:33.586973,19.122838974
22210,2016-02-11T01:08:33.772436,17.7330970764
22220,2016-02-11T01:08:34.005040,25.0070095062
22230,2016-02-11T01:08:34.316279,34.5039367676
22240,2016-02-11T01:08:34.580603,22.1490859985
22250,2016-02-11T01:08:34.797873,17.8809165955
22260,2016-02-11T01:08:34.986577,17.3261165619
22270,2016-02-11T01:08:35.165879,16.058921814
22280,2016-02-11T01:08:35.348130,16.5829658508
22290,2016-02-11T01:08:35.527537,16.6871547699
22300,2016-02-11T01:08:35.713974,15.811920166
22310,2016-02-11T01:08:35.900816,20.3359127045
22320,2016-02-11T01:08:36.081110,16.2270069122
22330,2016-02-11T01:08:36.266221,21.183013916
22340,2016-02-11T01:08:36.449709,19.8140144348
22350,2016-02-11T01:08:36.632878,16.0689353943
22360,2016-02-11T01:08:36.821412,18.874168396
22370,2016-02-11T01:08:37.043693,16.5688991547
22380,2016-02-11T01:08:37.228712,20.2689170837
22390,2016-02-11T01:08:37.418880,18.1250572205
22400,2016-02-11T01:08:37.607450,18.3310508728
22410,2016-02-11T01:08:37.792284,17.0729160309
22420,2016-02-11T01:08:37.976947,17.7869796753
22430,2016-02-11T01:08:38.167574,17.8210735321
22440,2016-02-11T01:08:38.345174,16.9689655304
22450,2016-02-11T01:08:38.532051,20.4031467438
22460,2016-02-11T01:08:38.720068,19.4180011749
22470,2016-02-11T01:08:38.950447,25.3698825836
22480,2016-02-11T01:08:39.245015,28.0120372772
22490,2016-02-11T01:08:39.522989,28.4810066223
22500,2016-02-11T01:08:45.469092,20.4689502716
22510,2016-02-11T01:08:45.656931,19.3309783936
22520,2016-02-11T01:08:45.847117,20.2069282532
22530,2016-02-11T01:08:46.030340,16.8879032135
22540,2016-02-11T01:08:46.219335,20.6418037415
22550,2016-02-11T01:08:47.126938,27.4748802185
22560,2016-02-11T01:08:47.397068,29.1810035706
22570,2016-02-11T01:08:47.681406,28.6350250244
22580,2016-02-11T01:08:47.964935,23.656129837
22590,2016-02-11T01:08:48.200322,15.9618854523
22600,2016-02-11T01:08:48.378394,18.7599658966
22610,2016-02-11T01:08:48.565005,19.1979408264
22620,2016-02-11T01:08:48.756409,19.21916008
22630,2016-02-11T01:08:49.018130,31.1648845673
22640,2016-02-11T01:08:49.322916,28.9919376373
22650,2016-02-11T01:08:49.584694,25.0310897827
22660,2016-02-11T01:08:49.805003,16.6530609131
22670,2016-02-11T01:08:49.999533,19.4311141968
22680,2016-02-11T01:08:50.185248,19.3600654602
22690,2016-02-11T01:08:50.373546,18.5341835022
22700,2016-02-11T01:08:50.556947,16.8318748474
22710,2016-02-11T01:08:50.748005,19.8719501495
22720,2016-02-11T01:08:50.948118,17.5440311432
22730,2016-02-11T01:08:51.147241,16.3960456848
22740,2016-02-11T01:08:51.338635,17.2500610352
22750,2016-02-11T01:08:51.521694,21.2848186493
22760,2016-02-11T01:08:51.708204,16.578912735
22770,2016-02-11T01:08:51.909542,26.7448425293
22780,2016-02-11T01:08:52.133110,16.9219970703
22790,2016-02-11T01:08:52.322532,17.8499221802
22800,2016-02-11T01:08:52.510329,19.2768573761
22810,2016-02-11T01:08:52.706291,18.3300971985
22820,2016-02-11T01:08:52.898944,17.5309181213
22830,2016-02-11T01:08:53.086499,17.7390575409
22840,2016-02-11T01:08:53.275584,18.3310508728
22850,2016-02-11T01:08:53.463984,19.229888916
22860,2016-02-11T01:08:53.653003,18.8219547272
22870,2016-02-11T01:08:53.842707,19.9198722839
22880,2016-02-11T01:08:54.172582,29.3879508972
22890,2016-02-11T01:08:54.434134,29.7620296478
22900,2016-02-11T01:08:54.688385,27.107000351
22910,2016-02-11T01:08:54.899235,18.9299583435
22920,2016-02-11T01:08:55.083286,18.3629989624
22930,2016-02-11T01:08:55.283031,20.4839706421
22940,2016-02-11T01:08:55.478699,19.4959640503
22950,2016-02-11T01:08:55.663734,18.2530879974
22960,2016-02-11T01:08:55.853380,18.9189910889
22970,2016-02-11T01:08:56.040178,19.2167758942
22980,2016-02-11T01:08:56.231621,21.5499401093
22990,2016-02-11T01:08:56.418867,17.215013504
23000,2016-02-11T01:09:37.993145,57.4059486389
23010,2016-02-11T01:09:38.285625,27.0619392395
23020,2016-02-11T01:09:38.476237,17.215013504
23030,2016-02-11T01:09:38.662073,18.4061527252
23040,2016-02-11T01:09:38.864949,21.2419033051
23050,2016-02-11T01:09:39.210980,32.5469970703
23060,2016-02-11T01:09:39.456733,24.1460800171
23070,2016-02-11T01:09:39.702984,21.2299823761
23080,2016-02-11T01:09:39.891533,16.8921947479
23090,2016-02-11T01:09:40.076345,19.3810462952
23100,2016-02-11T01:09:41.419176,49.4320392609
23110,2016-02-11T01:09:41.629340,16.8061256409
23120,2016-02-11T01:09:41.810411,18.3200836182
23130,2016-02-11T01:09:42.050001,32.7048301697
23140,2016-02-11T01:09:42.254478,17.991065979
23150,2016-02-11T01:09:42.442001,18.4118747711
23160,2016-02-11T01:09:42.635358,19.0689563751
23170,2016-02-11T01:09:42.812081,16.4341926575
23180,2016-02-11T01:09:42.999631,17.2069072723
23190,2016-02-11T01:09:43.188242,16.4451599121
23200,2016-02-11T01:09:43.383409,18.3250904083
23210,2016-02-11T01:09:43.571802,19.3660259247
23220,2016-02-11T01:09:43.748802,20.1420783997
23230,2016-02-11T01:09:43.971880,27.4720191956
23240,2016-02-11T01:09:44.282996,24.0969657898
23250,2016-02-11T01:09:44.536351,24.7490406036
23260,2016-02-11T01:09:44.775496,23.5710144043
23270,2016-02-11T01:09:44.967088,17.2681808472
23280,2016-02-11T01:09:45.156714,16.4201259613
23290,2016-02-11T01:09:45.335241,18.8241004944
23300,2016-02-11T01:09:45.524850,16.5350437164
23310,2016-02-11T01:09:45.721056,18.1741714478
23320,2016-02-11T01:09:45.909627,18.6409950256
23330,2016-02-11T01:09:46.097512,18.443107605
23340,2016-02-11T01:09:46.292332,16.3078308105
23350,2016-02-11T01:09:46.479455,16.9789791107
23360,2016-02-11T01:09:46.671764,18.59998703
23370,2016-02-11T01:09:46.863341,16.6609287262
23380,2016-02-11T01:09:47.095718,16.7880058289
23390,2016-02-11T01:09:47.283703,16.1020755768
23400,2016-02-11T01:09:47.464961,16.6478157043
23410,2016-02-11T01:09:47.651993,16.4091587067
23420,2016-02-11T01:09:47.839226,16.8170928955
23430,2016-02-11T01:09:48.039723,20.9059715271
23440,2016-02-11T01:09:48.224197,16.46900177
23450,2016-02-11T01:09:48.416883,18.3401107788
23460,2016-02-11T01:09:48.604294,16.6780948639
23470,2016-02-11T01:09:48.792007,20.5681324005
23480,2016-02-11T01:09:49.046501,30.5800437927
23490,2016-02-11T01:09:49.321766,21.7900276184
23500,2016-02-11T01:09:55.472434,19.5178985596
23510,2016-02-11T01:09:55.658587,17.1530246735
23520,2016-02-11T01:09:55.849015,19.0598964691
23530,2016-02-11T01:09:56.032947,16.618013382
23540,2016-02-11T01:09:56.228376,19.9391841888
23550,2016-02-11T01:09:56.430215,19.5019245148
23560,2016-02-11T01:09:56.615398,19.2129611969
23570,2016-02-11T01:09:56.794106,19.1848278046
23580,2016-02-11T01:09:57.026811,35.0108146667
23590,2016-02-11T01:09:57.228553,18.0199146271
23600,2016-02-11T01:09:57.418840,17.6849365234
23610,2016-02-11T01:09:57.607612,19.1469192505
23620,2016-02-11T01:09:57.800650,19.3722248077
23630,2016-02-11T01:09:57.998230,18.5689926147
23640,2016-02-11T01:09:58.190761,16.4589881897
23650,2016-02-11T01:09:59.227788,19.7939872742
23660,2016-02-11T01:09:59.489785,31.1648845673
23670,2016-02-11T01:09:59.751711,24.1661071777
23680,2016-02-11T01:09:59.979305,20.2300548553
23690,2016-02-11T01:10:00.169841,16.6862010956
23700,2016-02-11T01:10:00.359898,17.6138877869
23710,2016-02-11T01:10:00.553583,21.1038589478
23720,2016-02-11T01:10:00.739573,19.3049907684
23730,2016-02-11T01:10:00.921382,16.2239074707
23740,2016-02-11T01:10:01.104311,17.4169540405
23750,2016-02-11T01:10:01.299537,17.3509120941
23760,2016-02-11T01:10:01.486817,18.424987793
23770,2016-02-11T01:10:01.662963,15.8200263977
23780,2016-02-11T01:10:01.848543,16.4370536804
23790,2016-02-11T01:10:02.099153,16.5209770203
23800,2016-02-11T01:10:02.282587,17.7400112152
23810,2016-02-11T01:10:02.474759,17.872095108
23820,2016-02-11T01:10:02.662442,17.9271697998
23830,2016-02-11T01:10:02.847907,18.0699825287
23840,2016-02-11T01:10:03.044532,17.0831680298
23850,2016-02-11T01:10:03.231462,16.5510177612
23860,2016-02-11T01:10:03.411388,16.3900852203
23870,2016-02-11T01:10:03.592132,16.0551071167
23880,2016-02-11T01:10:03.777734,21.1880207062
23890,2016-02-11T01:10:04.034874,35.640001297
23900,2016-02-11T01:10:04.310346,23.353099823
23910,2016-02-11T01:10:04.558182,21.6770172119
23920,2016-02-11T01:10:04.798673,23.7340927124
23930,2016-02-11T01:10:05.010070,19.4368362427
23940,2016-02-11T01:10:05.192839,19.935131073
23950,2016-02-11T01:10:05.382690,19.2627906799
23960,2016-02-11T01:10:05.572305,20.8549499512
23970,2016-02-11T01:10:05.763541,17.7669525146
23980,2016-02-11T01:10:05.949404,19.446849823
23990,2016-02-11T01:10:06.136476,18.1708335876
24000,2016-02-11T01:10:12.117898,19.1509723663
24010,2016-02-11T01:10:12.303515,15.3889656067
24020,2016-02-11T01:10:12.490561,16.7109966278
24030,2016-02-11T01:10:12.675354,18.6960697174
24040,2016-02-11T01:10:12.865148,17.3108577728
24050,2016-02-11T01:10:13.040947,16.9501304626
24060,2016-02-11T01:10:13.226934,15.5658721924
24070,2016-02-11T01:10:13.410542,16.8190002441
24080,2016-02-11T01:10:13.598582,18.6619758606
24090,2016-02-11T01:10:13.786220,16.0388946533
24100,2016-02-11T01:10:14.013258,29.6330451965
24110,2016-02-11T01:10:14.306849,22.7420330048
24120,2016-02-11T01:10:14.563370,28.1481742859
24130,2016-02-11T01:10:14.807929,18.1379318237
24140,2016-02-11T01:10:15.008561,16.5469646454
24150,2016-02-11T01:10:15.193001,17.2710418701
24160,2016-02-11T01:10:15.382600,17.7519321442
24170,2016-02-11T01:10:15.566893,18.0060863495
24180,2016-02-11T01:10:15.758868,21.8970775604
24190,2016-02-11T01:10:15.943266,16.2868499756
24200,2016-02-11T01:10:16.729362,23.3399868011
24210,2016-02-11T01:10:16.927762,20.3640460968
24220,2016-02-11T01:10:17.173640,19.2291736603
24230,2016-02-11T01:10:17.363122,19.1938877106
24240,2016-02-11T01:10:17.544633,18.8899040222
24250,2016-02-11T01:10:17.732201,20.0929641724
24260,2016-02-11T01:10:17.916691,16.5829658508
24270,2016-02-11T01:10:18.110974,16.9742107391
24280,2016-02-11T01:10:18.288893,17.0638561249
24290,2016-02-11T01:10:18.475804,16.7500972748
24300,2016-02-11T01:10:18.658261,18.6100006104
24310,2016-02-11T01:10:18.844864,16.921043396
24320,2016-02-11T01:10:19.165108,35.7310771942
24330,2016-02-11T01:10:19.425577,27.3411273956
24340,2016-02-11T01:10:19.694133,24.8579978943
24350,2016-02-11T01:10:19.921557,19.7088718414
24360,2016-02-11T01:10:20.117487,19.8650360107
24370,2016-02-11T01:10:20.302020,16.5379047394
24380,2016-02-11T01:10:20.489546,17.2340869904
24390,2016-02-11T01:10:20.670752,16.7510509491
24400,2016-02-11T01:10:20.859589,17.8709030151
24410,2016-02-11T01:10:21.048403,18.9208984375
24420,2016-02-11T01:10:21.241280,18.9700126648
24430,2016-02-11T01:10:21.435361,16.3748264313
24440,2016-02-11T01:10:21.619492,19.9148654938
24450,2016-02-11T01:10:21.803180,19.4058418274
24460,2016-02-11T01:10:22.043180,42.5300598145
24470,2016-02-11T01:10:22.238991,16.2658691406
24480,2016-02-11T01:10:22.434849,19.2720890045
24490,2016-02-11T01:10:22.627744,19.7739601135
24500,2016-02-11T01:10:28.635455,17.7428722382
24510,2016-02-11T01:10:28.823838,20.5101966858
24520,2016-02-11T01:10:29.109664,32.7467918396
24530,2016-02-11T01:10:29.387089,21.6410160065
24540,2016-02-11T01:10:29.623599,26.4940261841
24550,2016-02-11T01:10:29.856220,21.3987827301
24560,2016-02-11T01:10:30.043039,19.0460681915
24570,2016-02-11T01:10:30.240954,19.7100639343
24580,2016-02-11T01:10:30.443639,19.9930667877
24590,2016-02-11T01:10:30.639058,20.9589004517
24600,2016-02-11T01:10:30.829048,18.8970565796
24610,2016-02-11T01:10:31.011158,17.6539421082
24620,2016-02-11T01:10:31.199681,16.371011734
24630,2016-02-11T01:10:31.391760,18.0759429932
24640,2016-02-11T01:10:31.574957,16.5379047394
24650,2016-02-11T01:10:31.759760,16.4370536804
24660,2016-02-11T01:10:31.942886,16.4830684662
24670,2016-02-11T01:10:32.196401,19.4690227509
24680,2016-02-11T01:10:32.380790,19.5369720459
24690,2016-02-11T01:10:32.568122,19.9558734894
24700,2016-02-11T01:10:32.760788,17.2488689423
24710,2016-02-11T01:10:32.947446,19.9370384216
24720,2016-02-11T01:10:33.130720,17.8120136261
24730,2016-02-11T01:10:33.318298,16.9999599457
24740,2016-02-11T01:10:33.503080,16.2599086761
24750,2016-02-11T01:10:34.407472,23.8921642303
24760,2016-02-11T01:10:34.657834,22.4189758301
24770,2016-02-11T01:10:34.959521,29.7131538391
24780,2016-02-11T01:10:35.147270,16.1888599396
24790,2016-02-11T01:10:35.336196,16.2138938904
24800,2016-02-11T01:10:35.531539,19.9680328369
24810,2016-02-11T01:10:35.722270,19.2520618439
24820,2016-02-11T01:10:35.907219,19.2151069641
24830,2016-02-11T01:10:36.106526,20.674943924
24840,2016-02-11T01:10:36.302436,18.100976944
24850,2016-02-11T01:10:36.487616,18.8539028168
24860,2016-02-11T01:10:36.672774,16.832113266
24870,2016-02-11T01:10:36.856687,19.0691947937
24880,2016-02-11T01:10:37.076416,18.8989639282
24890,2016-02-11T01:10:37.272581,18.9301967621
24900,2016-02-11T01:10:37.457644,17.8039073944
24910,2016-02-11T01:10:37.650876,16.6001319885
24920,2016-02-11T01:10:37.843249,18.2001590729
24930,2016-02-11T01:10:38.033221,18.8739299774
24940,2016-02-11T01:10:38.227589,19.996881485
24950,2016-02-11T01:10:38.414899,19.6249485016
24960,2016-02-11T01:10:38.597492,17.0969963074
24970,2016-02-11T01:10:38.787693,16.8850421906
24980,2016-02-11T01:10:39.054738,30.131816864
24990,2016-02-11T01:10:39.373582,25.5780220032
25000,2016-02-11T01:10:45.474388,18.9230442047
25010,2016-02-11T01:10:45.674794,18.7199115753
25020,2016-02-11T01:10:45.862479,19.6969509125
25030,2016-02-11T01:10:46.048969,19.8018550873
25040,2016-02-11T01:10:46.235355,15.8181190491
25050,2016-02-11T01:10:46.425632,18.317937851
25060,2016-02-11T01:10:46.615368,16.4678096771
25070,2016-02-11T01:10:46.803378,19.4280147552
25080,2016-02-11T01:10:47.011512,30.855178833
25090,2016-02-11T01:10:47.211851,16.8600082397
25100,2016-02-11T01:10:47.400812,20.0350284576
25110,2016-02-11T01:10:47.595150,19.4389820099
25120,2016-02-11T01:10:47.782667,16.5739059448
25130,2016-02-11T01:10:47.973797,19.1128253937
25140,2016-02-11T01:10:48.157536,16.5328979492
25150,2016-02-11T01:10:48.343702,16.1881446838
25160,2016-02-11T01:10:48.543455,19.7048187256
25170,2016-02-11T01:10:48.741686,30.0061702728
25180,2016-02-11T01:10:48.970022,20.3301906586
25190,2016-02-11T01:10:49.245099,30.9281349182
25200,2016-02-11T01:10:49.549339,27.4789333344
25210,2016-02-11T01:10:49.855717,22.9041576385
25220,2016-02-11T01:10:50.052859,15.7771110535
25230,2016-02-11T01:10:50.234213,16.284942627
25240,2016-02-11T01:10:50.428149,20.7710266113
25250,2016-02-11T01:10:50.631046,21.9249725342
25260,2016-02-11T01:10:50.827799,19.7811126709
25270,2016-02-11T01:10:51.009629,15.9649848938
25280,2016-02-11T01:10:51.220621,17.3048973083
25290,2016-02-11T01:10:51.401212,18.4559822083
25300,2016-02-11T01:10:52.454694,17.8899765015
25310,2016-02-11T01:10:52.660856,16.4220333099
25320,2016-02-11T01:10:52.852974,16.2250995636
25330,2016-02-11T01:10:53.039071,15.7840251923
25340,2016-02-11T01:10:53.224100,18.9321041107
25350,2016-02-11T01:10:53.410648,17.8768634796
25360,2016-02-11T01:10:53.597726,17.1859264374
25370,2016-02-11T01:10:53.794550,18.5329914093
25380,2016-02-11T01:10:54.009148,23.8630771637
25390,2016-02-11T01:10:54.281786,28.3808708191
25400,2016-02-11T01:10:54.590443,24.3871212006
25410,2016-02-11T01:10:54.865596,17.3499584198
25420,2016-02-11T01:10:55.063334,16.058921814
25430,2016-02-11T01:10:55.249914,20.6809043884
25440,2016-02-11T01:10:55.437551,19.1118717194
25450,2016-02-11T01:10:55.631143,19.6750164032
25460,2016-02-11T01:10:55.827423,19.1268920898
25470,2016-02-11T01:10:56.020576,19.9289321899
25480,2016-02-11T01:10:56.214357,18.8081264496
25490,2016-02-11T01:10:56.401749,16.4520740509
25500,2016-02-11T01:11:02.636168,16.6630744934
25510,2016-02-11T01:11:02.828095,19.9730396271
25520,2016-02-11T01:11:03.011488,18.2409286499
25530,2016-02-11T01:11:03.192884,16.8519020081
25540,2016-02-11T01:11:03.378124,16.5560245514
25550,2016-02-11T01:11:03.565244,19.1550254822
25560,2016-02-11T01:11:03.758036,16.8099403381
25570,2016-02-11T01:11:04.000613,35.9420776367
25580,2016-02-11T01:11:04.288935,22.2928524017
25590,2016-02-11T01:11:04.531890,23.1790542603
25600,2016-02-11T01:11:04.780073,23.1249332428
25610,2016-02-11T01:11:04.980840,16.7520046234
25620,2016-02-11T01:11:05.171736,16.9320106506
25630,2016-02-11T01:11:05.352720,19.6850299835
25640,2016-02-11T01:11:05.547420,19.8509693146
25650,2016-02-11T01:11:05.734467,18.3839797974
25660,2016-02-11T01:11:05.921016,16.3929462433
25670,2016-02-11T01:11:06.114758,18.7389850616
25680,2016-02-11T01:11:06.304293,16.8390274048
25690,2016-02-11T01:11:06.482707,16.5131092072
25700,2016-02-11T01:11:06.678563,18.8100337982
25710,2016-02-11T01:11:06.868544,19.5379257202
25720,2016-02-11T01:11:07.088297,16.7989730835
25730,2016-02-11T01:11:07.294736,18.1131362915
25740,2016-02-11T01:11:07.483331,16.5989398956
25750,2016-02-11T01:11:07.683178,18.5868740082
25760,2016-02-11T01:11:07.868128,19.4458961487
25770,2016-02-11T01:11:08.058616,20.4231739044
25780,2016-02-11T01:11:08.247942,17.147064209
25790,2016-02-11T01:11:08.440203,20.7052230835
25800,2016-02-11T01:11:08.637017,19.8380947113
25810,2016-02-11T01:11:08.819186,16.3488388062
25820,2016-02-11T01:11:09.094516,27.6780128479
25830,2016-02-11T01:11:09.367499,22.4289894104
25840,2016-02-11T01:11:09.605856,23.7128734589
25850,2016-02-11T01:11:10.604335,17.8399085999
25860,2016-02-11T01:11:10.801763,17.5199508667
25870,2016-02-11T01:11:10.991859,19.8259353638
25880,2016-02-11T01:11:11.173304,20.8461284637
25890,2016-02-11T01:11:11.354730,16.6199207306
25900,2016-02-11T01:11:11.540798,16.2529945374
25910,2016-02-11T01:11:11.729279,19.4971561432
25920,2016-02-11T01:11:11.918973,19.0877914429
25930,2016-02-11T01:11:12.158132,21.0180282593
25940,2016-02-11T01:11:12.350450,21.6970443726
25950,2016-02-11T01:11:12.532016,16.7348384857
25960,2016-02-11T01:11:12.724201,16.322851181
25970,2016-02-11T01:11:12.912528,16.8828964233
25980,2016-02-11T01:11:13.105322,16.8440341949
25990,2016-02-11T01:11:13.288036,19.660949707
26000,2016-02-11T01:11:19.708240,20.6940174103
26010,2016-02-11T01:11:19.915581,15.5248641968
26020,2016-02-11T01:11:20.100875,19.406080246
26030,2016-02-11T01:11:20.294761,18.3799266815
26040,2016-02-11T01:11:20.496337,16.4370536804
26050,2016-02-11T01:11:20.690337,17.6281929016
26060,2016-02-11T01:11:20.916267,16.8039798737
26070,2016-02-11T01:11:21.116356,18.4328556061
26080,2016-02-11T01:11:21.297066,20.4179286957
26090,2016-02-11T01:11:21.491754,19.5190906525
26100,2016-02-11T01:11:21.680268,18.3470249176
26110,2016-02-11T01:11:21.867109,16.8781280518
26120,2016-02-11T01:11:22.096030,16.5359973907
26130,2016-02-11T01:11:22.310562,17.0390605927
26140,2016-02-11T01:11:22.501414,19.7329521179
26150,2016-02-11T01:11:22.687520,16.5441036224
26160,2016-02-11T01:11:22.894625,26.3431072235
26170,2016-02-11T01:11:23.108597,20.4701423645
26180,2016-02-11T01:11:23.298064,16.8859958649
26190,2016-02-11T01:11:23.483921,17.7090167999
26200,2016-02-11T01:11:23.666797,18.1159973145
26210,2016-02-11T01:11:23.860331,19.3159580231
26220,2016-02-11T01:11:24.111110,24.7700214386
26230,2016-02-11T01:11:24.351347,21.8081474304
26240,2016-02-11T01:11:24.597752,30.7219028473
26250,2016-02-11T01:11:24.862348,28.7249088287
26260,2016-02-11T01:11:25.064181,16.6571140289
26270,2016-02-11T01:11:25.254363,19.257068634
26280,2016-02-11T01:11:25.456745,16.9129371643
26290,2016-02-11T01:11:25.637761,16.9310569763
26300,2016-02-11T01:11:25.827756,19.1659927368
26310,2016-02-11T01:11:26.018161,19.0930366516
26320,2016-02-11T01:11:26.203087,18.7499523163
26330,2016-02-11T01:11:26.386554,17.9240703583
26340,2016-02-11T01:11:26.580066,21.6598510742
26350,2016-02-11T01:11:26.776524,21.213054657
26360,2016-02-11T01:11:26.959109,16.8101787567
26370,2016-02-11T01:11:27.207069,16.8879032135
26380,2016-02-11T01:11:27.400564,19.385099411
26390,2016-02-11T01:11:27.582036,16.6199207306
26400,2016-02-11T01:11:28.469949,16.5469646454
26410,2016-02-11T01:11:28.664806,19.3240642548
26420,2016-02-11T01:11:28.883927,25.3207683563
26430,2016-02-11T01:11:29.158959,26.1311531067
26440,2016-02-11T01:11:29.415029,22.7999687195
26450,2016-02-11T01:11:29.638137,21.6789245605
26460,2016-02-11T01:11:29.864521,28.2230377197
26470,2016-02-11T01:11:30.096097,17.7280902863
26480,2016-02-11T01:11:30.294152,18.0730819702
26490,2016-02-11T01:11:30.496514,21.1780071259
26500,2016-02-11T01:11:37.060390,24.8589515686
26510,2016-02-11T01:11:37.279989,19.6161270142
26520,2016-02-11T01:11:37.477010,18.2549953461
26530,2016-02-11T01:11:37.681412,21.2469100952
26540,2016-02-11T01:11:37.978409,32.3939323425
26550,2016-02-11T01:11:38.181542,17.7519321442
26560,2016-02-11T01:11:38.392740,19.2048549652
26570,2016-02-11T01:11:38.620352,30.7810306549
26580,2016-02-11T01:11:38.871794,19.6571350098
26590,2016-02-11T01:11:39.165831,21.0440158844
26600,2016-02-11T01:11:39.433770,20.9708213806
26610,2016-02-11T01:11:39.702567,21.9650268555
26620,2016-02-11T01:11:39.987889,27.3852348328
26630,2016-02-11T01:11:40.229697,20.3790664673
26640,2016-02-11T01:11:40.493765,25.5270004272
26650,2016-02-11T01:11:40.768743,16.9110298157
26660,2016-02-11T01:11:41.021232,25.1801013947
26670,2016-02-11T01:11:41.321510,28.6011695862
26680,2016-02-11T01:11:41.512281,25.0179767609
26690,2016-02-11T01:11:41.762235,24.4598388672
26700,2016-02-11T01:11:41.986012,20.8220481873
26710,2016-02-11T01:11:42.179048,17.1978473663
26720,2016-02-11T01:11:42.360693,19.522190094
26730,2016-02-11T01:11:42.551204,19.2279815674
26740,2016-02-11T01:11:42.735152,17.982006073
26750,2016-02-11T01:11:42.963854,16.3698196411
26760,2016-02-11T01:11:43.154615,20.1370716095
26770,2016-02-11T01:11:43.350006,22.0930576324
26780,2016-02-11T01:11:43.531532,16.6599750519
26790,2016-02-11T01:11:43.717939,20.2600955963
26800,2016-02-11T01:11:43.918559,16.3838863373
26810,2016-02-11T01:11:44.106553,18.6598300934
26820,2016-02-11T01:11:44.296633,19.79804039
26830,2016-02-11T01:11:44.518374,34.6360206604
26840,2016-02-11T01:11:44.731326,17.3189640045
26850,2016-02-11T01:11:44.978425,29.0660858154
26860,2016-02-11T01:11:45.195023,16.3221359253
26870,2016-02-11T01:11:45.382873,18.7499523163
26880,2016-02-11T01:11:45.586474,19.7389125824
26890,2016-02-11T01:11:45.773626,18.3420181274
26900,2016-02-11T01:11:45.968828,16.9229507446
26910,2016-02-11T01:11:46.163948,16.6318416595
26920,2016-02-11T01:11:46.354746,17.9240703583
26930,2016-02-11T01:11:46.539248,16.3271427155
26940,2016-02-11T01:11:46.775752,24.7621536255
26950,2016-02-11T01:11:47.889473,29.56199646
26960,2016-02-11T01:11:48.103991,17.2619819641
