step,time,train logp
21480,2016-02-11T01:08:07.013521,-126.538047791
21490,2016-02-11T01:08:07.198737,-118.800430298
21500,2016-02-11T01:08:13.050727,-124.942184448
21510,2016-02-11T01:08:13.228553,-124.476425171
21520,2016-02-11T01:08:13.416062,-128.695907593
21530,2016-02-11T01:08:13.611033,-120.544944763
21540,2016-02-11T01:08:13.795825,-122.587051392
21550,2016-02-11T01:08:14.070724,-130.223846436
21560,2016-02-11T01:08:14.372720,-127.490760803
21570,2016-02-11T01:08:14.629293,-123.534706116
21580,2016-02-11T01:08:14.824687,-118.770446777
21590,2016-02-11T01:08:15.010251,-125.98273468
21600,2016-02-11T01:08:15.202997,-119.87109375
21610,2016-02-11T01:08:15.397186,-117.393928528
21620,2016-02-11T01:08:15.582492,-123.229667664
21630,2016-02-11T01:08:15.776445,-131.784378052
21640,2016-02-11T01:08:15.971877,-130.856750488
21650,2016-02-11T01:08:16.160431,-115.991523743
21660,2016-02-11T01:08:16.348649,-124.884147644
21670,2016-02-11T01:08:16.536865,-124.922996521
21680,2016-02-11T01:08:16.719878,-123.534957886
21690,2016-02-11T01:08:16.922549,-126.63899231
21700,2016-02-11T01:08:17.114469,-123.227546692
21710,2016-02-11T01:08:17.299781,-122.206855774
21720,2016-02-11T01:08:17.475302,-128.153381348
21730,2016-02-11T01:08:17.663402,-126.417526245
21740,2016-02-11T01:08:17.845004,-117.212364197
21750,2016-02-11T01:08:18.036843,-127.031600952
21760,2016-02-11T01:08:18.222080,-131.314041138
21770,2016-02-11T01:08:18.416245,-120.178390503
21780,2016-02-11T01:08:18.605498,-131.262939453
21790,2016-02-11T01:08:18.791962,-130.927474976
21800,2016-02-11T01:08:19.066666,-122.499664307
21810,2016-02-11T01:08:19.364996,-124.552322388
21820,2016-02-11T01:08:19.615794,-126.429748535
21830,2016-02-11T01:08:19.837842,-121.89679718
21840,2016-02-11T01:08:20.030523,-122.534286499
21850,2016-02-11T01:08:20.214724,-118.157775879
21860,2016-02-11T01:08:20.407635,-130.214904785
21870,2016-02-11T01:08:20.594780,-123.480674744
21880,2016-02-11T01:08:20.790515,-124.242408752
21890,2016-02-11T01:08:20.984694,-123.261604309
21900,2016-02-11T01:08:21.169730,-126.650772095
21910,2016-02-11T01:08:21.352645,-128.092376709
21920,2016-02-11T01:08:21.540151,-121.088760376
21930,2016-02-11T01:08:21.732918,-124.116531372
21940,2016-02-11T01:08:21.953770,-123.184150696
21950,2016-02-11T01:08:22.139389,-130.309143066
21960,2016-02-11T01:08:22.322980,-125.722167969
21970,2016-02-11T01:08:22.512311,-128.046646118
21980,2016-02-11T01:08:22.689001,-126.205055237
21990,2016-02-11T01:08:22.872437,-129.697937012
22000,2016-02-11T01:08:29.764894,-124.556976318
22010,2016-02-11T01:08:29.956624,-125.18283844
22020,2016-02-11T01:08:30.142325,-122.612236023
22030,2016-02-11T01:08:30.333814,-124.37311554
22040,2016-02-11T01:08:30.527300,-129.267623901
22050,2016-02-11T01:08:30.716001,-126.17338562
22060,2016-02-11T01:08:30.907819,-125.347625732
22070,2016-02-11T01:08:31.104519,-118.145401001
22080,2016-02-11T01:08:31.286909,-124.325706482
22090,2016-02-11T01:08:31.480359,-123.357444763
22100,2016-02-11T01:08:31.676466,-124.345191956
22110,2016-02-11T01:08:31.859998,-123.364227295
22120,2016-02-11T01:08:32.079446,-118.890480042
22130,2016-02-11T01:08:32.255432,-122.099128723
22140,2016-02-11T01:08:32.448182,-121.299987793
22150,2016-02-11T01:08:32.642882,-120.911468506
22160,2016-02-11T01:08:32.833036,-122.445465088
22170,2016-02-11T01:08:33.023801,-126.511367798
22180,2016-02-11T01:08:33.208249,-121.560272217
22190,2016-02-11T01:08:33.398864,-121.208595276
22200,2016-02-11T01:08:33.586939,-117.258743286
22210,2016-02-11T01:08:33.772408,-125.29045105
22220,2016-02-11T01:08:34.005013,-124.530250549
22230,2016-02-11T01:08:34.316219,-122.853935242
22240,2016-02-11T01:08:34.580574,-121.436386108
22250,2016-02-11T01:08:34.797842,-123.535041809
22260,2016-02-11T01:08:34.986541,-124.061218262
22270,2016-02-11T01:08:35.165852,-123.608863831
22280,2016-02-11T01:08:35.348075,-124.271461487
22290,2016-02-11T01:08:35.527510,-119.172088623
22300,2016-02-11T01:08:35.713940,-121.457366943
22310,2016-02-11T01:08:35.900788,-117.658241272
22320,2016-02-11T01:08:36.081075,-125.131271362
22330,2016-02-11T01:08:36.266187,-121.23915863
22340,2016-02-11T01:08:36.449681,-124.006622314
22350,2016-02-11T01:08:36.632856,-123.139259338
22360,2016-02-11T01:08:36.821378,-121.289932251
22370,2016-02-11T01:08:37.043664,-120.970108032
22380,2016-02-11T01:08:37.228621,-123.207519531
22390,2016-02-11T01:08:37.418854,-121.893699646
22400,2016-02-11T01:08:37.607421,-123.940284729
22410,2016-02-11T01:08:37.792251,-128.300445557
22420,2016-02-11T01:08:37.976919,-124.818359375
22430,2016-02-11T01:08:38.167540,-118.071914673
22440,2016-02-11T01:08:38.345141,-121.406112671
22450,2016-02-11T01:08:38.532024,-124.425544739
22460,2016-02-11T01:08:38.720035,-122.131759644
22470,2016-02-11T01:08:38.950415,-120.645927429
22480,2016-02-11T01:08:39.244930,-123.102157593
22490,2016-02-11T01:08:39.522960,-122.944023132
22500,2016-02-11T01:08:45.469066,-119.914764404
22510,2016-02-11T01:08:45.656901,-129.046340942
22520,2016-02-11T01:08:45.847084,-121.03604126
22530,2016-02-11T01:08:46.030312,-123.611190796
22540,2016-02-11T01:08:46.219307,-123.501922607
22550,2016-02-11T01:08:47.126909,-120.335380554
22560,2016-02-11T01:08:47.397042,-125.370536804
22570,2016-02-11T01:08:47.681378,-122.410858154
22580,2016-02-11T01:08:47.964867,-123.859794617
22590,2016-02-11T01:08:48.200294,-121.448287964
22600,2016-02-11T01:08:48.378361,-118.961914062
22610,2016-02-11T01:08:48.564981,-121.580924988
22620,2016-02-11T01:08:48.756387,-123.187316895
22630,2016-02-11T01:08:49.018102,-124.760223389
22640,2016-02-11T01:08:49.322883,-125.016014099
22650,2016-02-11T01:08:49.584660,-119.825553894
22660,2016-02-11T01:08:49.804981,-123.948379517
22670,2016-02-11T01:08:49.999511,-119.977676392
22680,2016-02-11T01:08:50.185177,-121.859786987
22690,2016-02-11T01:08:50.373524,-120.994338989
22700,2016-02-11T01:08:50.556921,-126.130233765
22710,2016-02-11T01:08:50.747984,-124.102142334
22720,2016-02-11T01:08:50.948085,-122.192588806
22730,2016-02-11T01:08:51.147216,-126.357620239
22740,2016-02-11T01:08:51.338606,-127.67641449
22750,2016-02-11T01:08:51.521658,-118.493789673
22760,2016-02-11T01:08:51.708180,-114.078201294
22770,2016-02-11T01:08:51.909515,-121.36618042
22780,2016-02-11T01:08:52.133039,-124.777618408
22790,2016-02-11T01:08:52.322506,-124.51083374
22800,2016-02-11T01:08:52.510299,-120.390556335
22810,2016-02-11T01:08:52.706269,-121.701034546
22820,2016-02-11T01:08:52.898916,-119.827056885
22830,2016-02-11T01:08:53.086472,-124.885116577
22840,2016-02-11T01:08:53.275562,-120.165496826
22850,2016-02-11T01:08:53.463962,-120.777824402
22860,2016-02-11T01:08:53.652981,-120.651184082
22870,2016-02-11T01:08:53.842674,-120.866287231
22880,2016-02-11T01:08:54.172508,-124.759567261
22890,2016-02-11T01:08:54.434106,-122.345504761
22900,2016-02-11T01:08:54.688350,-127.27482605
22910,2016-02-11T01:08:54.899209,-122.397491455
22920,2016-02-11T01:08:55.083256,-120.019439697
22930,2016-02-11T01:08:55.283010,-127.253807068
22940,2016-02-11T01:08:55.478672,-125.59249115
22950,2016-02-11T01:08:55.663699,-120.87537384
22960,2016-02-11T01:08:55.853352,-121.664543152
22970,2016-02-11T01:08:56.040150,-117.901985168
22980,2016-02-11T01:08:56.231538,-126.647224426
22990,2016-02-11T01:08:56.418840,-114.96282196
23000,2016-02-11T01:09:37.993113,-120.646820068
23010,2016-02-11T01:09:38.285569,-119.399307251
23020,2016-02-11T01:09:38.476212,-122.231796265
23030,2016-02-11T01:09:38.662031,-126.616851807
23040,2016-02-11T01:09:38.864922,-126.117301941
23050,2016-02-11T01:09:39.210941,-125.377479553
23060,2016-02-11T01:09:39.456698,-114.62046814
23070,2016-02-11T01:09:39.702952,-123.898445129
23080,2016-02-11T01:09:39.889643,-116.108543396
23090,2016-02-11T01:09:40.076309,-118.770957947
23100,2016-02-11T01:09:41.419147,-123.683006287
23110,2016-02-11T01:09:41.629311,-123.810340881
23120,2016-02-11T01:09:41.810376,-116.684211731
23130,2016-02-11T01:09:42.049973,-118.627593994
23140,2016-02-11T01:09:42.254450,-117.930770874
23150,2016-02-11T01:09:42.441973,-126.848854065
23160,2016-02-11T01:09:42.635330,-116.238555908
23170,2016-02-11T01:09:42.812054,-115.482444763
23180,2016-02-11T01:09:42.998019,-120.011138916
23190,2016-02-11T01:09:43.188214,-121.015724182
23200,2016-02-11T01:09:43.383374,-119.039665222
23210,2016-02-11T01:09:43.571780,-125.626914978
23220,2016-02-11T01:09:43.748775,-120.636451721
23230,2016-02-11T01:09:43.971846,-125.047401428
23240,2016-02-11T01:09:44.282969,-118.156013489
23250,2016-02-11T01:09:44.536325,-127.412414551
23260,2016-02-11T01:09:44.775469,-123.225822449
23270,2016-02-11T01:09:44.967056,-120.043640137
23280,2016-02-11T01:09:45.156642,-127.797576904
23290,2016-02-11T01:09:45.335214,-116.627380371
23300,2016-02-11T01:09:45.524823,-123.780799866
23310,2016-02-11T01:09:45.721028,-126.9296875
23320,2016-02-11T01:09:45.909596,-118.563201904
23330,2016-02-11T01:09:46.097477,-118.097213745
23340,2016-02-11T01:09:46.292309,-120.197357178
23350,2016-02-11T01:09:46.479425,-122.015312195
23360,2016-02-11T01:09:46.671737,-122.178245544
23370,2016-02-11T01:09:46.863313,-122.338973999
23380,2016-02-11T01:09:47.095616,-128.978820801
23390,2016-02-11T01:09:47.283682,-123.349395752
23400,2016-02-11T01:09:47.464936,-119.980125427
23410,2016-02-11T01:09:47.651960,-125.420860291
23420,2016-02-11T01:09:47.839201,-118.960159302
23430,2016-02-11T01:09:48.039693,-121.098495483
23440,2016-02-11T01:09:48.224167,-119.519561768
23450,2016-02-11T01:09:48.416853,-119.490646362
23460,2016-02-11T01:09:48.604266,-118.87336731
23470,2016-02-11T01:09:48.791979,-119.038536072
23480,2016-02-11T01:09:49.046390,-123.896347046
23490,2016-02-11T01:09:49.321736,-117.795822144
23500,2016-02-11T01:09:55.472405,-114.1355896
23510,2016-02-11T01:09:55.658561,-122.917655945
23520,2016-02-11T01:09:55.848971,-119.971717834
23530,2016-02-11T01:09:56.032912,-118.990325928
23540,2016-02-11T01:09:56.228345,-113.633338928
23550,2016-02-11T01:09:56.430188,-121.880828857
23560,2016-02-11T01:09:56.615371,-119.198043823
23570,2016-02-11T01:09:56.794078,-125.587600708
23580,2016-02-11T01:09:57.026731,-120.638038635
23590,2016-02-11T01:09:57.228517,-117.838020325
23600,2016-02-11T01:09:57.418806,-117.440406799
23610,2016-02-11T01:09:57.607578,-118.623497009
23620,2016-02-11T01:09:57.800615,-121.014396667
23630,2016-02-11T01:09:57.998196,-117.646636963
23640,2016-02-11T01:09:58.190730,-118.473678589
23650,2016-02-11T01:09:59.227753,-114.503219604
23660,2016-02-11T01:09:59.489752,-116.96546936
23670,2016-02-11T01:09:59.751677,-118.882904053
23680,2016-02-11T01:09:59.979218,-123.834953308
23690,2016-02-11T01:10:00.169813,-119.150352478
23700,2016-02-11T01:10:00.359876,-121.685501099
23710,2016-02-11T01:10:00.553550,-123.004676819
23720,2016-02-11T01:10:00.739538,-119.103408813
23730,2016-02-11T01:10:00.921354,-124.924560547
23740,2016-02-11T01:10:01.104285,-116.060447693
23750,2016-02-11T01:10:01.299502,-116.512588501
23760,2016-02-11T01:10:01.486789,-121.58367157
23770,2016-02-11T01:10:01.662936,-121.884666443
23780,2016-02-11T01:10:01.848473,-121.809509277
23790,2016-02-11T01:10:02.099126,-117.047698975
23800,2016-02-11T01:10:02.282564,-116.097801208
23810,2016-02-11T01:10:02.474732,-119.061462402
23820,2016-02-11T01:10:02.662416,-121.848106384
23830,2016-02-11T01:10:02.847869,-118.546630859
23840,2016-02-11T01:10:03.044504,-118.652481079
23850,2016-02-11T01:10:03.231436,-116.998626709
23860,2016-02-11T01:10:03.411352,-121.431495667
23870,2016-02-11T01:10:03.592105,-115.805152893
23880,2016-02-11T01:10:03.777643,-118.742607117
23890,2016-02-11T01:10:04.034834,-116.879302979
23900,2016-02-11T01:10:04.310312,-119.383857727
23910,2016-02-11T01:10:04.558148,-120.216773987
23920,2016-02-11T01:10:04.798643,-119.009140015
23930,2016-02-11T01:10:05.010043,-119.861366272
23940,2016-02-11T01:10:05.192817,-119.434577942
23950,2016-02-11T01:10:05.382661,-118.458366394
23960,2016-02-11T01:10:05.572275,-113.474884033
23970,2016-02-11T01:10:05.763512,-117.403053284
23980,2016-02-11T01:10:05.949331,-123.160392761
23990,2016-02-11T01:10:06.136443,-126.631309509
24000,2016-02-11T01:10:12.117870,-116.234802246
24010,2016-02-11T01:10:12.303486,-121.021392822
24020,2016-02-11T01:10:12.490528,-118.957565308
24030,2016-02-11T01:10:12.675332,-125.412796021
24040,2016-02-11T01:10:12.865120,-119.263031006
24050,2016-02-11T01:10:13.040925,-114.628005981
24060,2016-02-11T01:10:13.226907,-120.042945862
24070,2016-02-11T01:10:13.410519,-117.460105896
24080,2016-02-11T01:10:13.598510,-115.038894653
24090,2016-02-11T01:10:13.786197,-120.307479858
24100,2016-02-11T01:10:14.013231,-122.600944519
24110,2016-02-11T01:10:14.306815,-115.969276428
24120,2016-02-11T01:10:14.563340,-115.961036682
24130,2016-02-11T01:10:14.807893,-124.192092896
24140,2016-02-11T01:10:15.008539,-116.822929382
24150,2016-02-11T01:10:15.192975,-120.406913757
24160,2016-02-11T01:10:15.382577,-116.763137817
24170,2016-02-11T01:10:15.566865,-120.572364807
24180,2016-02-11T01:10:15.758763,-122.609954834
24190,2016-02-11T01:10:15.943239,-116.967605591
24200,2016-02-11T01:10:16.729334,-117.595046997
24210,2016-02-11T01:10:16.927734,-118.033309937
24220,2016-02-11T01:10:17.173611,-117.495536804
24230,2016-02-11T01:10:17.363079,-130.578155518
24240,2016-02-11T01:10:17.544606,-116.930618286
24250,2016-02-11T01:10:17.732173,-116.841033936
24260,2016-02-11T01:10:17.916664,-113.918670654
24270,2016-02-11T01:10:18.110947,-118.355270386
24280,2016-02-11T01:10:18.288823,-117.270721436
24290,2016-02-11T01:10:18.475774,-119.869476318
24300,2016-02-11T01:10:18.658229,-118.613815308
24310,2016-02-11T01:10:18.844841,-120.2266922
24320,2016-02-11T01:10:19.165078,-112.970108032
24330,2016-02-11T01:10:19.425548,-115.307281494
24340,2016-02-11T01:10:19.694097,-119.29788208
24350,2016-02-11T01:10:19.921515,-112.910606384
24360,2016-02-11T01:10:20.117461,-120.879127502
24370,2016-02-11T01:10:20.301978,-120.065666199
24380,2016-02-11T01:10:20.489437,-120.342033386
24390,2016-02-11T01:10:20.670725,-123.346221924
24400,2016-02-11T01:10:20.859567,-122.728805542
24410,2016-02-11T01:10:21.048375,-117.587516785
24420,2016-02-11T01:10:21.241248,-116.545372009
24430,2016-02-11T01:10:21.435335,-124.948394775
24440,2016-02-11T01:10:21.619449,-119.261428833
24450,2016-02-11T01:10:21.803152,-120.626602173
24460,2016-02-11T01:10:22.043145,-115.472167969
24470,2016-02-11T01:10:22.238948,-124.290489197
24480,2016-02-11T01:10:22.434782,-123.858818054
24490,2016-02-11T01:10:22.627715,-122.224143982
24500,2016-02-11T01:10:28.635424,-112.883239746
24510,2016-02-11T01:10:28.823804,-119.609107971
24520,2016-02-11T01:10:29.109563,-123.086746216
24530,2016-02-11T01:10:29.387052,-112.78188324
24540,2016-02-11T01:10:29.623563,-119.469795227
24550,2016-02-11T01:10:29.856192,-122.471229553
24560,2016-02-11T01:10:30.043012,-119.061340332
24570,2016-02-11T01:10:30.240921,-117.648880005
24580,2016-02-11T01:10:30.443569,-124.384078979
24590,2016-02-11T01:10:30.639030,-126.034538269
24600,2016-02-11T01:10:30.829016,-120.054977417
24610,2016-02-11T01:10:31.011131,-116.210144043
24620,2016-02-11T01:10:31.199651,-119.713279724
24630,2016-02-11T01:10:31.391724,-118.306915283
24640,2016-02-11T01:10:31.574931,-120.025939941
24650,2016-02-11T01:10:31.759733,-116.085548401
24660,2016-02-11T01:10:31.942851,-120.328567505
24670,2016-02-11T01:10:32.196374,-123.993865967
24680,2016-02-11T01:10:32.380702,-116.463981628
24690,2016-02-11T01:10:32.568093,-120.114356995
24700,2016-02-11T01:10:32.760753,-117.495643616
24710,2016-02-11T01:10:32.947412,-122.598899841
24720,2016-02-11T01:10:33.130698,-114.388648987
24730,2016-02-11T01:10:33.318272,-114.422782898
24740,2016-02-11T01:10:33.503053,-115.980758667
24750,2016-02-11T01:10:34.407436,-115.39666748
24760,2016-02-11T01:10:34.657799,-127.422706604
24770,2016-02-11T01:10:34.959473,-112.055839539
24780,2016-02-11T01:10:35.147212,-121.199813843
24790,2016-02-11T01:10:35.336162,-112.677757263
24800,2016-02-11T01:10:35.531508,-116.52671814
24810,2016-02-11T01:10:35.722243,-119.016845703
24820,2016-02-11T01:10:35.907193,-108.457244873
24830,2016-02-11T01:10:36.106491,-116.407051086
24840,2016-02-11T01:10:36.302394,-117.840965271
24850,2016-02-11T01:10:36.487590,-120.714950562
24860,2016-02-11T01:10:36.672740,-121.187355042
24870,2016-02-11T01:10:36.856658,-113.266265869
24880,2016-02-11T01:10:37.076350,-127.799278259
24890,2016-02-11T01:10:37.272553,-108.227584839
24900,2016-02-11T01:10:37.457617,-118.884719849
24910,2016-02-11T01:10:37.650847,-115.011367798
24920,2016-02-11T01:10:37.843222,-108.143531799
24930,2016-02-11T01:10:38.033192,-116.91002655
24940,2016-02-11T01:10:38.227568,-119.002510071
24950,2016-02-11T01:10:38.414871,-120.03515625
24960,2016-02-11T01:10:38.597429,-108.127593994
24970,2016-02-11T01:10:38.787659,-116.962028503
24980,2016-02-11T01:10:39.053394,-116.4190979
24990,2016-02-11T01:10:39.373547,-117.900970459
25000,2016-02-11T01:10:45.474360,-124.902770996
25010,2016-02-11T01:10:45.674773,-122.784645081
25020,2016-02-11T01:10:45.862452,-120.932868958
25030,2016-02-11T01:10:46.048947,-116.715553284
25040,2016-02-11T01:10:46.235330,-119.150924683
25050,2016-02-11T01:10:46.425601,-117.612167358
25060,2016-02-11T01:10:46.615339,-113.876914978
25070,2016-02-11T01:10:46.803345,-119.746437073
25080,2016-02-11T01:10:47.011445,-118.918899536
25090,2016-02-11T01:10:47.211818,-108.938468933
25100,2016-02-11T01:10:47.400785,-116.275138855
25110,2016-02-11T01:10:47.595124,-118.447608948
25120,2016-02-11T01:10:47.782639,-121.176696777
25130,2016-02-11T01:10:47.973770,-118.564208984
25140,2016-02-11T01:10:48.157506,-115.414085388
25150,2016-02-11T01:10:48.343674,-120.157577515
25160,2016-02-11T01:10:48.543422,-109.999755859
25170,2016-02-11T01:10:48.741653,-118.367988586
25180,2016-02-11T01:10:48.969950,-117.93952179
25190,2016-02-11T01:10:49.245067,-117.454841614
25200,2016-02-11T01:10:49.549304,-115.570976257
25210,2016-02-11T01:10:49.855694,-123.273994446
25220,2016-02-11T01:10:50.052832,-120.364715576
25230,2016-02-11T01:10:50.234191,-121.366271973
25240,2016-02-11T01:10:50.428117,-117.538742065
25250,2016-02-11T01:10:50.631016,-118.048194885
25260,2016-02-11T01:10:50.827767,-118.588806152
25270,2016-02-11T01:10:51.009603,-117.493202209
25280,2016-02-11T01:10:51.220543,-120.789855957
25290,2016-02-11T01:10:51.401184,-117.876113892
25300,2016-02-11T01:10:52.454664,-117.502616882
25310,2016-02-11T01:10:52.660827,-113.738494873
25320,2016-02-11T01:10:52.852943,-115.6199646
25330,2016-02-11T01:10:53.039048,-117.276496887
25340,2016-02-11T01:10:53.224075,-113.372833252
25350,2016-02-11T01:10:53.410622,-117.477073669
25360,2016-02-11T01:10:53.597698,-115.501434326
25370,2016-02-11T01:10:53.794524,-114.694869995
25380,2016-02-11T01:10:54.009086,-116.585769653
25390,2016-02-11T01:10:54.281761,-116.451667786
25400,2016-02-11T01:10:54.590406,-118.293418884
25410,2016-02-11T01:10:54.865567,-118.827224731
25420,2016-02-11T01:10:55.063295,-124.517539978
25430,2016-02-11T01:10:55.249872,-113.993507385
25440,2016-02-11T01:10:55.437510,-120.977615356
25450,2016-02-11T01:10:55.631109,-120.862800598
25460,2016-02-11T01:10:55.827397,-121.544052124
25470,2016-02-11T01:10:56.020542,-124.076057434
25480,2016-02-11T01:10:56.214293,-112.308494568
25490,2016-02-11T01:10:56.401722,-111.317733765
25500,2016-02-11T01:11:02.636146,-117.010856628
25510,2016-02-11T01:11:02.828063,-113.515762329
25520,2016-02-11T01:11:03.011462,-119.357284546
25530,2016-02-11T01:11:03.192856,-112.814964294
25540,2016-02-11T01:11:03.378098,-114.570236206
25550,2016-02-11T01:11:03.565216,-119.624572754
25560,2016-02-11T01:11:03.758009,-116.718582153
25570,2016-02-11T01:11:04.000579,-118.632606506
25580,2016-02-11T01:11:04.288859,-113.069381714
25590,2016-02-11T01:11:04.531866,-114.474784851
25600,2016-02-11T01:11:04.780051,-117.880577087
25610,2016-02-11T01:11:04.980812,-112.840843201
25620,2016-02-11T01:11:05.171703,-118.142044067
25630,2016-02-11T01:11:05.352694,-117.48223877
25640,2016-02-11T01:11:05.547389,-119.303016663
25650,2016-02-11T01:11:05.734434,-114.644767761
25660,2016-02-11T01:11:05.920986,-113.627952576
25670,2016-02-11T01:11:06.114722,-118.244972229
25680,2016-02-11T01:11:06.304228,-116.980575562
25690,2016-02-11T01:11:06.482675,-113.391448975
25700,2016-02-11T01:11:06.678534,-119.054893494
25710,2016-02-11T01:11:06.868509,-120.18875885
25720,2016-02-11T01:11:07.088261,-116.812179565
25730,2016-02-11T01:11:07.294708,-113.80506134
25740,2016-02-11T01:11:07.483304,-118.215644836
25750,2016-02-11T01:11:07.683151,-124.026809692
25760,2016-02-11T01:11:07.868100,-111.332801819
25770,2016-02-11T01:11:08.058589,-115.844665527
25780,2016-02-11T01:11:08.247850,-116.237541199
25790,2016-02-11T01:11:08.440167,-117.509765625
25800,2016-02-11T01:11:08.636991,-118.195755005
25810,2016-02-11T01:11:08.819161,-116.668388367
25820,2016-02-11T01:11:09.094488,-116.077812195
25830,2016-02-11T01:11:09.367464,-121.797470093
25840,2016-02-11T01:11:09.605833,-111.797462463
25850,2016-02-11T01:11:10.604306,-114.387908936
25860,2016-02-11T01:11:10.801736,-114.58114624
25870,2016-02-11T01:11:10.991837,-117.013320923
25880,2016-02-11T01:11:11.173214,-114.522911072
25890,2016-02-11T01:11:11.354706,-110.469390869
25900,2016-02-11T01:11:11.540776,-114.168136597
25910,2016-02-11T01:11:11.729243,-129.449401855
25920,2016-02-11T01:11:11.918939,-118.547012329
25930,2016-02-11T01:11:12.158103,-120.101951599
25940,2016-02-11T01:11:12.350428,-114.291862488
25950,2016-02-11T01:11:12.531988,-114.760116577
25960,2016-02-11T01:11:12.724172,-114.744590759
25970,2016-02-11T01:11:12.912497,-118.363868713
25980,2016-02-11T01:11:13.105248,-122.429351807
25990,2016-02-11T01:11:13.288008,-121.744163513
26000,2016-02-11T01:11:19.708207,-119.906433105
26010,2016-02-11T01:11:19.915553,-123.765411377
26020,2016-02-11T01:11:20.100848,-115.068870544
26030,2016-02-11T01:11:20.294732,-114.384529114
26040,2016-02-11T01:11:20.496309,-109.098854065
26050,2016-02-11T01:11:20.690294,-119.87587738
26060,2016-02-11T01:11:20.916239,-110.470016479
26070,2016-02-11T01:11:21.116334,-121.362228394
26080,2016-02-11T01:11:21.296995,-119.615608215
26090,2016-02-11T01:11:21.491722,-121.344940186
26100,2016-02-11T01:11:21.680241,-119.750396729
26110,2016-02-11T01:11:21.867081,-113.315177917
26120,2016-02-11T01:11:22.095994,-114.797477722
26130,2016-02-11T01:11:22.310528,-114.095115662
26140,2016-02-11T01:11:22.501382,-117.009559631
26150,2016-02-11T01:11:22.687485,-114.784759521
26160,2016-02-11T01:11:22.894590,-120.055557251
26170,2016-02-11T01:11:23.108563,-114.225410461
26180,2016-02-11T01:11:23.298004,-117.636238098
26190,2016-02-11T01:11:23.483888,-114.995162964
26200,2016-02-11T01:11:23.666768,-118.436599731
26210,2016-02-11T01:11:23.860303,-117.54070282
26220,2016-02-11T01:11:24.111082,-119.802909851
26230,2016-02-11T01:11:24.351311,-114.964782715
26240,2016-02-11T01:11:24.597722,-118.452819824
26250,2016-02-11T01:11:24.862314,-117.762832642
26260,2016-02-11T01:11:25.064160,-117.080558777
26270,2016-02-11T01:11:25.254334,-113.833114624
26280,2016-02-11T01:11:25.456659,-122.320167542
26290,2016-02-11T01:11:25.637730,-118.32195282
26300,2016-02-11T01:11:25.827723,-119.520080566
26310,2016-02-11T01:11:26.018135,-118.537002563
26320,2016-02-11T01:11:26.203045,-112.544044495
26330,2016-02-11T01:11:26.386524,-116.700782776
26340,2016-02-11T01:11:26.580038,-116.28553009
26350,2016-02-11T01:11:26.776494,-113.679656982
26360,2016-02-11T01:11:26.959083,-112.499046326
26370,2016-02-11T01:11:27.207033,-114.151344299
26380,2016-02-11T01:11:27.400480,-111.530754089
26390,2016-02-11T01:11:27.582010,-112.259727478
26400,2016-02-11T01:11:28.469922,-115.755447388
26410,2016-02-11T01:11:28.664780,-117.712341309
26420,2016-02-11T01:11:28.883896,-115.248252869
26430,2016-02-11T01:11:29.158926,-112.862174988
26440,2016-02-11T01:11:29.414990,-116.270935059
26450,2016-02-11T01:11:29.638111,-117.820220947
26460,2016-02-11T01:11:29.864471,-116.730125427
26470,2016-02-11T01:11:30.096069,-111.591247559
26480,2016-02-11T01:11:30.294069,-114.693771362
26490,2016-02-11T01:11:30.496488,-113.198493958
26500,2016-02-11T01:11:37.060356,-108.402275085
26510,2016-02-11T01:11:37.279962,-110.572776794
26520,2016-02-11T01:11:37.476983,-114.908454895
26530,2016-02-11T01:11:37.681384,-118.360809326
26540,2016-02-11T01:11:37.978382,-118.624801636
26550,2016-02-11T01:11:38.181515,-121.735321045
26560,2016-02-11T01:11:38.392718,-116.61618042
26570,2016-02-11T01:11:38.620315,-113.342468262
26580,2016-02-11T01:11:38.871699,-117.751312256
26590,2016-02-11T01:11:39.165795,-115.064788818
26600,2016-02-11T01:11:39.433739,-116.583496094
26610,2016-02-11T01:11:39.702527,-113.027626038
26620,2016-02-11T01:11:39.987624,-110.590843201
26630,2016-02-11T01:11:40.229662,-113.688499451
26640,2016-02-11T01:11:40.493728,-110.074295044
26650,2016-02-11T01:11:40.768716,-112.528076172
26660,2016-02-11T01:11:41.021198,-106.691413879
26670,2016-02-11T01:11:41.321480,-117.175086975
26680,2016-02-11T01:11:41.512209,-117.816413879
26690,2016-02-11T01:11:41.762197,-113.557258606
26700,2016-02-11T01:11:41.985984,-122.395050049
26710,2016-02-11T01:11:42.179014,-114.671035767
26720,2016-02-11T01:11:42.360667,-114.373176575
26730,2016-02-11T01:11:42.551171,-113.54234314
26740,2016-02-11T01:11:42.735119,-110.670791626
26750,2016-02-11T01:11:42.963831,-115.05165863
26760,2016-02-11T01:11:43.154587,-119.494987488
26770,2016-02-11T01:11:43.349981,-113.666091919
26780,2016-02-11T01:11:43.531467,-118.800094604
26790,2016-02-11T01:11:43.717918,-110.82749939
26800,2016-02-11T01:11:43.918531,-114.857833862
26810,2016-02-11T01:11:44.106524,-119.131233215
26820,2016-02-11T01:11:44.296609,-116.701408386
26830,2016-02-11T01:11:44.518343,-112.642440796
26840,2016-02-11T01:11:44.731289,-117.822067261
26850,2016-02-11T01:11:44.978385,-110.842353821
